Year,Month,Region,Industry,Application,Bearing_Type,Sales_Channel,Buyer_Category,Buyer_Tier,Product_Class,Dealer_ID,Repeat_Order_Count,Order_Quantity,Price_Per_Unit,Revenue,Lead_Time,Inventory_Status,Warehouse,Competitor_Brand,Competitor_Price_Index,Failure_Risk_Score,Operating_Temperature_C,Contract_Length_Years,Machine_Age_Years
2020,4,North,Steel,Gearbox,SRB,RFQ,Large Distributor,Other Buyer,Stranger,1438,4,258,14524298.52,3747269016.92,1 Week,Stock Available,Kolkata,SKF,1.11,0.43,107.01,2,18
2020,7,East,Steel,Screen,SRB,RFQ,Small Dealer,Other Buyer,Store Item,1470,3,218,10882543.68,2372394522.91,1 Week,Stock Available,Delhi,Chinese Imports,0.7,0.23,58.46,1,14
2025,6,East,Paper,Gearbox,Others,Rate Contract,Large Distributor,Other Buyer,Store Item,1310,3,112,9986669.41,1118506973.83,1 Week,Stock Available,Bangalore,Chinese Imports,0.91,0.8,84.54,2,2
2022,8,East,Steel,Motor,Others,RFQ,PSU,Other Buyer,Store Item,1216,3,39,13549825.57,528443197.21,16 Weeks,Stock-Out,Delhi,Chinese Imports,1.03,0.15,55.84,2,11
2023,11,East,Others,Motor,Others,RFQ,Large Distributor,Other Buyer,Insurance Spare,1311,2,385,4037012.14,1554249675.05,16 Weeks,Stock Available,Chennai,Timken,1.13,0.63,45.02,2,15
2022,8,South,Cement,Rolling Mill,Others,RFQ,Small Dealer,Other Buyer,Insurance Spare,1229,2,264,4157365.17,1097544405.08,1 Week,Stock Available,Bangalore,NRB,0.72,0.61,89.73,1,10
2025,11,North,Cement,Crusher,SRB,Rate Contract,Large Distributor,Other Buyer,Store Item,1339,1,231,9617420.18,2221624062.54,1 Week,Stock Available,Bangalore,Chinese Imports,1.01,0.3,126.46,2,17
2021,9,South,Steel,Motor,SRB,Rate Contract,Small Dealer,Other Buyer,Store Item,1494,2,224,13232071.41,2963983995.81,16 Weeks,Stock Available,Delhi,Chinese Imports,1.12,0.43,61.26,2,11
2023,6,East,Cement,Gearbox,Ball Bearing,Rate Contract,Small Dealer,Top 20% Buyer,Store Item,1163,2,144,9260627.53,1333530364.39,4 Weeks,Stock Available,Kolkata,Timken,0.83,0.12,179.08,1,8
2025,12,West,Power,Gearbox,Others,RFQ,Large Distributor,Other Buyer,Store Item,1115,5,58,14655732.26,850032471.24,1 Week,Stock Available,Kolkata,Chinese Imports,0.8,0.03,78.41,2,2
2025,5,East,Steel,Rolling Mill,Others,Rate Contract,Large Distributor,Other Buyer,Store Item,1070,2,290,3343565.72,969634060.08,4 Weeks,Stock Available,Bangalore,Chinese Imports,0.93,0.01,43.18,2,3
2021,5,North,Steel,Gearbox,Ball Bearing,RFQ,Large Distributor,Top 20% Buyer,Store Item,1052,3,269,12388201.01,3332426071.07,1 Week,Stock Available,Delhi,Schaeffler,1.18,0.17,43.92,2,7
2025,9,South,Paper,Pump,SRB,RFQ,Large Distributor,Other Buyer,Store Item,1341,3,279,13908957.63,3880599179.67,1 Week,Stock Available,Delhi,Timken,1.05,0.87,133.32,2,14
2023,5,East,Power,Rolling Mill,CRB,RFQ,OEM,Top 20% Buyer,Insurance Spare,1331,3,340,6405058.89,2177720022.32,1 Week,Stock Available,Kolkata,Chinese Imports,0.91,0.52,133.78,2,12
2023,1,West,Power,Rolling Mill,SRB,RFQ,Small Dealer,Top 20% Buyer,Insurance Spare,1078,2,114,14429739.42,1644990294.07,4 Weeks,Stock Available,Chennai,Schaeffler,0.71,0.12,166.38,1,5
2021,10,East,Steel,Motor,TRB,RFQ,Large Distributor,Other Buyer,Insurance Spare,1106,8,49,3032246.22,148580064.83,1 Week,Stock-Out,Kolkata,Chinese Imports,0.98,0.91,52.72,2,5
2020,9,East,Mining,Rolling Mill,Others,RFQ,Small Dealer,Other Buyer,Store Item,1081,5,283,14292510.89,4044780580.62,1 Week,Stock Available,Kolkata,Chinese Imports,0.87,0.57,92.69,1,7
2024,8,East,Mining,Screen,TRB,RFQ,Large Distributor,Other Buyer,Stranger,1201,4,336,13542124.78,4550153925.92,4 Weeks,Stock Available,Chennai,SKF,0.79,0.03,164.5,3,1
2023,12,West,Cement,Motor,Others,RFQ,Large Distributor,Top 20% Buyer,Stranger,1391,4,265,992225.44,262939740.7,4 Weeks,Stock Available,Kolkata,Chinese Imports,0.95,0.76,151.67,2,17
2023,9,North,Power,Motor,Ball Bearing,Rate Contract,Large Distributor,Top 20% Buyer,Store Item,1229,2,216,7819993.27,1689118545.69,1 Week,Stock Available,Bangalore,Timken,0.87,0.47,72.68,2,19
2024,12,West,Power,Pump,CRB,Rate Contract,Small Dealer,Other Buyer,Store Item,1019,3,199,7932604.62,1578588319.16,4 Weeks,Stock Available,Bangalore,NRB,0.72,0.53,164.6,2,8
2024,3,South,Power,Motor,Others,RFQ,PSU,Other Buyer,Insurance Spare,1322,1,123,854639.12,105120612.32,4 Weeks,Stock Available,Bangalore,Chinese Imports,1.06,0.61,135.31,2,12
2021,9,North,Steel,Crusher,TRB,RFQ,Small Dealer,Top 20% Buyer,Insurance Spare,1467,4,198,593005.82,117415152.43,1 Week,Stock Available,Bangalore,Timken,1.07,0.09,77.0,2,3
2024,12,North,Others,Gearbox,CRB,RFQ,Large Distributor,Other Buyer,Stranger,1309,1,47,76491.51,3595100.89,1 Week,Stock Available,Bangalore,Schaeffler,1.01,0.95,46.28,2,12
2021,10,West,Power,Gearbox,Others,RFQ,Small Dealer,Other Buyer,Insurance Spare,1471,6,262,7867651.67,2061324737.78,1 Week,Stock Available,Delhi,NRB,1.12,0.26,109.64,1,8
2024,11,East,Steel,Rolling Mill,Others,Rate Contract,Small Dealer,Other Buyer,Store Item,1073,4,180,6957255.51,1252305991.24,16 Weeks,Stock Available,Delhi,Schaeffler,0.8,0.62,139.83,1,4
2024,7,East,Power,Pump,SRB,RFQ,Small Dealer,Other Buyer,Store Item,1435,5,300,14106905.28,4232071585.48,4 Weeks,Stock Available,Chennai,Timken,0.84,0.86,77.61,2,7
2025,2,North,Paper,Gearbox,Ball Bearing,RFQ,Large Distributor,Top 20% Buyer,Store Item,1461,5,103,5134621.05,528865967.7,1 Week,Stock Available,Mumbai,SKF,0.93,0.33,63.62,2,14
2020,8,East,Steel,Crusher,Ball Bearing,RFQ,Large Distributor,Other Buyer,Stranger,1149,2,200,9873424.6,1974684920.77,1 Week,Stock Available,Bangalore,Chinese Imports,0.73,0.63,50.54,2,2
2020,7,North,Steel,Pump,Others,Rate Contract,Small Dealer,Other Buyer,Stranger,1314,1,121,113490.92,13732400.97,4 Weeks,Stock Available,Mumbai,Timken,1.14,0.99,157.88,2,5
2022,12,East,Cement,Screen,Others,RFQ,Large Distributor,Other Buyer,Store Item,1249,3,168,9953090.15,1672119144.44,4 Weeks,Stock Available,Mumbai,SKF,0.95,0.85,47.66,3,12
2022,5,West,Steel,Gearbox,SRB,Rate Contract,Small Dealer,Other Buyer,Store Item,1273,5,300,13701903.82,4110571146.6,1 Week,Stock Available,Bangalore,Chinese Imports,0.86,0.78,125.32,2,5
2021,12,East,Mining,Motor,SRB,RFQ,Small Dealer,Other Buyer,Store Item,1481,2,394,5321545.16,2096688792.75,1 Week,Stock Available,Kolkata,SKF,0.94,0.44,146.85,2,13
2025,12,East,Steel,Crusher,Others,Rate Contract,Large Distributor,Other Buyer,Store Item,1081,3,129,4710883.96,607704031.42,4 Weeks,Stock-Out,Chennai,NRB,0.86,0.45,149.27,3,2
2021,5,South,Mining,Crusher,SRB,Rate Contract,Large Distributor,Top 20% Buyer,Stranger,1231,1,361,9390462.93,3389957118.41,1 Week,Stock Available,Mumbai,Chinese Imports,0.84,0.49,131.52,2,10
2022,6,West,Steel,Gearbox,SRB,RFQ,PSU,Other Buyer,Store Item,1030,1,293,4928307.84,1443994197.06,4 Weeks,Stock Available,Kolkata,SKF,0.92,0.69,131.39,1,12
2024,12,South,Steel,Rolling Mill,SRB,Rate Contract,PSU,Other Buyer,Store Item,1083,1,368,6036299.54,2221358229.03,1 Week,Stock Available,Kolkata,SKF,0.94,0.14,106.37,1,16
2023,12,East,Paper,Screen,SRB,Rate Contract,Small Dealer,Top 20% Buyer,Store Item,1041,2,151,4096777.19,618613355.43,4 Weeks,Stock Available,Bangalore,SKF,0.92,0.86,98.34,2,17
2024,8,West,Power,Motor,CRB,Rate Contract,Small Dealer,Other Buyer,Store Item,1250,2,175,5173364.3,905338752.26,1 Week,Stock Available,Chennai,Chinese Imports,0.97,0.02,59.23,3,15
2020,6,North,Steel,Screen,Ball Bearing,Rate Contract,OEM,Other Buyer,Store Item,1509,3,314,10191172.01,3200028011.15,4 Weeks,Stock Available,Bangalore,Chinese Imports,1.09,0.17,114.95,2,1
2023,9,North,Steel,Screen,TRB,RFQ,Small Dealer,Other Buyer,Store Item,1386,0,205,13835630.9,2836304334.78,1 Week,Stock-Out,Chennai,Schaeffler,0.73,0.48,49.94,2,3
2020,11,East,Cement,Gearbox,Others,RFQ,OEM,Other Buyer,Store Item,1265,3,356,8746748.81,3113842576.76,4 Weeks,Stock Available,Bangalore,Schaeffler,1.11,0.25,105.55,2,12
2020,5,East,Power,Motor,SRB,Rate Contract,Large Distributor,Top 20% Buyer,Insurance Spare,1021,1,352,150541.33,52990549.07,1 Week,Stock-Out,Chennai,Chinese Imports,0.81,0.37,142.33,2,10
2025,11,South,Others,Gearbox,SRB,RFQ,OEM,Top 20% Buyer,Insurance Spare,1406,0,352,3958417.87,1393363090.69,1 Week,Stock Available,Delhi,Timken,0.83,0.33,102.0,2,9
2021,2,East,Others,Gearbox,Others,Rate Contract,Small Dealer,Other Buyer,Insurance Spare,1075,5,384,14283579.84,5484894658.65,1 Week,Stock Available,Kolkata,Schaeffler,1.0,0.27,111.16,2,4
2023,1,West,Cement,Rolling Mill,Others,RFQ,Small Dealer,Other Buyer,Insurance Spare,1486,4,355,13654830.04,4847464665.83,4 Weeks,Stock Available,Kolkata,SKF,1.19,0.38,157.91,2,2
2022,7,West,Power,Crusher,SRB,RFQ,Large Distributor,Other Buyer,Stranger,1350,5,65,1734743.97,112758357.93,4 Weeks,Stock Available,Kolkata,Chinese Imports,0.71,0.51,130.52,1,1
2022,6,East,Power,Rolling Mill,Ball Bearing,Rate Contract,Large Distributor,Other Buyer,Stranger,1239,4,145,13626259.61,1975807643.35,4 Weeks,Stock Available,Chennai,Chinese Imports,1.04,0.48,57.86,2,10
2025,6,East,Cement,Rolling Mill,Ball Bearing,Rate Contract,Large Distributor,Top 20% Buyer,Store Item,1050,2,174,14467936.76,2517420997.01,1 Week,Stock Available,Kolkata,Schaeffler,1.05,0.81,116.01,2,13
2020,8,East,Steel,Gearbox,CRB,RFQ,Small Dealer,Other Buyer,Store Item,1475,1,229,4868605.45,1114910648.86,1 Week,Stock Available,Delhi,SKF,0.99,0.31,91.04,2,7
2024,6,East,Steel,Rolling Mill,SRB,RFQ,PSU,Top 20% Buyer,Store Item,1524,4,238,10515114.1,2502597155.98,1 Week,Stock Available,Delhi,SKF,0.7,0.28,68.96,2,18
2025,4,North,Steel,Rolling Mill,Ball Bearing,Rate Contract,Large Distributor,Other Buyer,Store Item,1156,1,278,8399753.83,2335131565.69,1 Week,Stock-Out,Mumbai,Timken,1.0,0.5,130.72,2,15
2023,6,South,Steel,Pump,SRB,Rate Contract,Small Dealer,Top 20% Buyer,Stranger,1198,2,225,5055771.4,1137548564.16,4 Weeks,Stock-Out,Kolkata,Schaeffler,0.76,0.05,94.11,2,8
2025,12,North,Steel,Motor,Others,RFQ,Large Distributor,Other Buyer,Insurance Spare,1430,5,369,2300070.58,848726044.15,1 Week,Stock Available,Bangalore,SKF,0.74,0.11,147.42,2,18
2020,7,North,Power,Crusher,Ball Bearing,RFQ,OEM,Other Buyer,Store Item,1117,3,235,5503828.68,1293399740.92,1 Week,Stock Available,Bangalore,Timken,1.05,0.8,122.11,2,18
2022,8,South,Mining,Motor,TRB,RFQ,Large Distributor,Top 20% Buyer,Insurance Spare,1074,3,332,13916951.46,4620427884.63,4 Weeks,Stock Available,Bangalore,Schaeffler,1.05,0.49,54.6,3,13
2022,9,East,Power,Crusher,SRB,Rate Contract,Small Dealer,Other Buyer,Store Item,1366,1,117,12168733.18,1423741782.49,4 Weeks,Stock Available,Delhi,SKF,1.14,0.07,89.05,2,16
2024,12,West,Steel,Pump,SRB,RFQ,Small Dealer,Other Buyer,Stranger,1177,3,253,4960144.73,1254916617.36,4 Weeks,Stock Available,Mumbai,Chinese Imports,0.7,0.44,77.78,1,10
2025,5,East,Steel,Gearbox,CRB,RFQ,OEM,Other Buyer,Insurance Spare,1107,0,52,8215148.37,427187715.4,4 Weeks,Stock Available,Mumbai,NRB,0.89,0.4,61.0,3,12
2021,11,East,Power,Crusher,Others,RFQ,Large Distributor,Other Buyer,Insurance Spare,1478,2,355,6089448.94,2161754374.47,1 Week,Stock Available,Delhi,Chinese Imports,0.71,0.25,152.03,2,8
2024,11,East,Steel,Crusher,Others,RFQ,Large Distributor,Other Buyer,Store Item,1092,2,88,6993589.07,615435838.19,4 Weeks,Stock Available,Mumbai,Schaeffler,0.88,0.37,92.99,3,1
2021,10,East,Cement,Crusher,Others,RFQ,PSU,Other Buyer,Store Item,1099,5,168,11418169.84,1918252533.4,1 Week,Stock-Out,Bangalore,SKF,0.95,0.19,125.86,2,9
2023,2,East,Others,Pump,SRB,RFQ,Large Distributor,Other Buyer,Store Item,1180,4,91,8145111.29,741205127.76,1 Week,Stock Available,Bangalore,Schaeffler,0.96,0.45,163.48,2,6
2023,10,West,Steel,Motor,CRB,Rate Contract,PSU,Other Buyer,Store Item,1095,4,177,2715699.71,480678848.56,1 Week,Stock-Out,Delhi,Chinese Imports,0.88,0.41,116.02,2,18
2025,2,East,Steel,Pump,SRB,RFQ,PSU,Other Buyer,Store Item,1231,2,398,4035563.66,1606154334.95,1 Week,Stock Available,Bangalore,Schaeffler,1.06,0.61,76.13,2,5
2024,10,South,Power,Crusher,SRB,RFQ,Small Dealer,Other Buyer,Stranger,1250,2,397,8516925.22,3381219310.91,1 Week,Stock-Out,Chennai,Schaeffler,0.91,0.94,150.7,1,17
2022,11,North,Others,Rolling Mill,Others,RFQ,Large Distributor,Top 20% Buyer,Store Item,1018,4,149,10392305.69,1548453547.24,1 Week,Stock Available,Bangalore,SKF,0.96,0.19,101.01,2,12
2020,4,East,Mining,Crusher,Others,Rate Contract,Small Dealer,Top 20% Buyer,Store Item,1286,1,254,7621826.09,1935943825.82,16 Weeks,Stock Available,Kolkata,Chinese Imports,1.1,0.42,118.94,2,5
2021,12,East,Paper,Rolling Mill,Others,Rate Contract,Large Distributor,Other Buyer,Store Item,1206,4,37,9303173.18,344217407.54,4 Weeks,Stock-Out,Delhi,Chinese Imports,0.79,0.56,166.29,3,12
2021,1,South,Steel,Gearbox,Others,RFQ,Large Distributor,Other Buyer,Store Item,1310,2,325,11840662.7,3848215377.03,16 Weeks,Stock Available,Delhi,Chinese Imports,0.86,0.55,108.5,2,5
2021,12,North,Others,Pump,Others,RFQ,PSU,Other Buyer,Stranger,1102,1,152,8180896.93,1243496332.97,4 Weeks,Stock Available,Mumbai,Schaeffler,0.96,0.66,86.86,2,7
2025,8,East,Steel,Rolling Mill,SRB,RFQ,PSU,Other Buyer,Store Item,1158,1,198,14657872.66,2902258787.3,16 Weeks,Stock-Out,Mumbai,Chinese Imports,1.08,0.27,141.84,1,12
2023,4,South,Steel,Pump,Others,Rate Contract,Small Dealer,Other Buyer,Stranger,1377,6,130,3533560.35,459362846.06,1 Week,Stock Available,Mumbai,NRB,0.91,0.63,58.69,2,1
2023,3,East,Paper,Screen,CRB,RFQ,Small Dealer,Other Buyer,Store Item,1223,1,133,13795326.97,1834778486.79,1 Week,Stock Available,Kolkata,Chinese Imports,0.74,0.2,167.92,1,11
2020,12,South,Others,Motor,Others,RFQ,PSU,Other Buyer,Stranger,1091,3,167,3714927.02,620392811.6,1 Week,Stock-Out,Bangalore,Chinese Imports,1.19,0.13,168.18,2,1
2025,2,North,Steel,Screen,CRB,Rate Contract,Small Dealer,Top 20% Buyer,Store Item,1175,2,133,7974687.38,1060633421.64,4 Weeks,Stock Available,Delhi,Schaeffler,1.05,0.83,121.12,2,15
2024,4,West,Steel,Rolling Mill,TRB,RFQ,Small Dealer,Other Buyer,Insurance Spare,1109,3,175,6838623.33,1196759082.01,4 Weeks,Stock-Out,Bangalore,Chinese Imports,1.06,0.47,61.6,2,2
2020,6,South,Steel,Screen,Others,RFQ,OEM,Other Buyer,Store Item,1178,1,329,5593274.12,1840187185.96,1 Week,Stock Available,Mumbai,Chinese Imports,0.93,0.4,103.29,2,17
2024,10,West,Steel,Motor,Ball Bearing,RFQ,PSU,Other Buyer,Insurance Spare,1452,7,79,14441021.52,1140840700.05,1 Week,Stock Available,Delhi,NRB,0.97,0.93,99.26,2,1
2023,9,East,Steel,Rolling Mill,Others,RFQ,PSU,Other Buyer,Insurance Spare,1074,3,260,4084552.52,1061983655.44,1 Week,Stock Available,Mumbai,Chinese Imports,1.2,0.71,81.76,2,11
2020,3,North,Others,Gearbox,SRB,RFQ,Small Dealer,Other Buyer,Store Item,1491,5,220,10123049.57,2227070905.48,1 Week,Stock Available,Kolkata,Timken,1.0,0.68,64.51,2,13
2023,5,South,Cement,Gearbox,Ball Bearing,RFQ,PSU,Other Buyer,Store Item,1102,2,235,12061036.42,2834343558.1,4 Weeks,Stock Available,Delhi,Chinese Imports,0.81,0.19,76.92,2,4
2023,5,East,Mining,Motor,SRB,Rate Contract,PSU,Other Buyer,Stranger,1040,5,241,2955134.8,712187487.73,1 Week,Stock Available,Mumbai,NRB,1.18,0.21,117.77,2,4
2021,4,North,Mining,Motor,SRB,RFQ,Large Distributor,Other Buyer,Store Item,1434,3,100,14597294.97,1459729497.0,4 Weeks,Stock Available,Mumbai,Schaeffler,0.97,0.48,136.0,2,8
2025,7,West,Power,Rolling Mill,SRB,RFQ,Large Distributor,Top 20% Buyer,Stranger,1333,3,187,8199625.27,1533329925.48,16 Weeks,Stock-Out,Mumbai,Schaeffler,0.71,0.65,177.14,1,4
2025,11,East,Mining,Pump,SRB,RFQ,Small Dealer,Other Buyer,Insurance Spare,1279,3,125,13717363.34,1714670418.07,1 Week,Stock Available,Kolkata,Chinese Imports,0.99,0.4,70.21,2,15
2024,4,North,Power,Rolling Mill,Ball Bearing,RFQ,Large Distributor,Other Buyer,Store Item,1541,1,199,9958229.34,1981687638.6,16 Weeks,Stock Available,Bangalore,Chinese Imports,0.74,0.06,68.56,2,11
2023,7,East,Steel,Pump,Ball Bearing,Rate Contract,Large Distributor,Top 20% Buyer,Store Item,1505,5,254,9741416.78,2474319863.28,16 Weeks,Stock Available,Bangalore,Schaeffler,0.96,0.68,56.38,2,12
2022,7,North,Power,Pump,SRB,Rate Contract,Small Dealer,Top 20% Buyer,Stranger,1242,8,115,5183817.52,596139014.24,4 Weeks,Stock Available,Bangalore,Timken,1.11,0.77,171.46,2,2
2024,12,East,Power,Pump,SRB,Rate Contract,PSU,Top 20% Buyer,Store Item,1078,6,76,11558861.33,878473460.91,4 Weeks,Stock-Out,Kolkata,Chinese Imports,0.97,0.94,93.46,3,10
2023,12,West,Paper,Rolling Mill,Others,RFQ,PSU,Other Buyer,Store Item,1436,3,56,446833.57,25022679.73,1 Week,Stock Available,Bangalore,SKF,0.89,0.41,169.36,2,9
2020,12,East,Others,Crusher,SRB,RFQ,Small Dealer,Other Buyer,Insurance Spare,1460,3,159,8337325.0,1325634674.84,16 Weeks,Stock Available,Bangalore,Chinese Imports,1.14,0.26,164.52,3,7
2023,5,South,Power,Crusher,Ball Bearing,RFQ,Small Dealer,Other Buyer,Store Item,1196,4,324,482124.66,156208390.65,1 Week,Stock Available,Kolkata,Chinese Imports,1.16,0.93,46.16,2,13
2025,2,South,Mining,Gearbox,SRB,RFQ,Large Distributor,Top 20% Buyer,Stranger,1030,3,305,4603105.82,1403947274.13,16 Weeks,Stock-Out,Delhi,Chinese Imports,0.87,0.72,79.17,1,12
2023,6,West,Steel,Crusher,SRB,RFQ,PSU,Other Buyer,Store Item,1029,5,199,1444472.85,287450097.42,1 Week,Stock Available,Mumbai,Chinese Imports,0.95,0.06,82.35,1,17
2020,5,North,Mining,Crusher,CRB,Rate Contract,Small Dealer,Other Buyer,Store Item,1112,7,30,13673868.96,410216068.85,4 Weeks,Stock Available,Mumbai,Chinese Imports,1.19,0.58,78.83,2,4
2024,9,West,Steel,Pump,Ball Bearing,RFQ,Large Distributor,Other Buyer,Store Item,1389,2,231,9423920.37,2176925604.93,1 Week,Stock Available,Kolkata,SKF,0.79,0.03,99.55,2,7
2021,11,East,Steel,Pump,Ball Bearing,Rate Contract,Small Dealer,Other Buyer,Store Item,1275,2,213,10027672.51,2135894245.2,1 Week,Stock Available,Bangalore,Timken,0.85,0.23,109.9,1,9
2021,12,East,Steel,Motor,SRB,RFQ,Small Dealer,Other Buyer,Store Item,1219,3,225,12766932.32,2872559771.83,16 Weeks,Stock-Out,Chennai,Schaeffler,0.91,0.07,146.15,1,7
2021,12,West,Cement,Pump,CRB,RFQ,PSU,Other Buyer,Insurance Spare,1275,2,338,10995497.81,3716478258.98,4 Weeks,Stock Available,Bangalore,Chinese Imports,0.75,0.2,77.48,2,8
2022,6,East,Steel,Rolling Mill,Others,RFQ,Small Dealer,Other Buyer,Insurance Spare,1011,2,290,1862968.67,540260915.57,4 Weeks,Stock Available,Chennai,Chinese Imports,0.84,0.49,81.82,1,3
2024,11,South,Others,Motor,SRB,RFQ,PSU,Other Buyer,Insurance Spare,1492,4,257,9263090.3,2380614206.42,1 Week,Stock Available,Mumbai,SKF,0.97,0.3,123.8,3,15
2023,6,North,Steel,Motor,SRB,Rate Contract,Small Dealer,Top 20% Buyer,Store Item,1048,7,106,14672561.83,1555291553.88,16 Weeks,Stock Available,Kolkata,Schaeffler,0.81,0.09,65.1,3,15
2021,2,West,Others,Crusher,SRB,RFQ,Small Dealer,Other Buyer,Store Item,1009,2,269,3211769.8,863966076.0,4 Weeks,Stock Available,Bangalore,SKF,1.04,0.48,106.25,2,12
2025,11,North,Mining,Pump,CRB,Rate Contract,Large Distributor,Other Buyer,Stranger,1260,1,180,9295724.18,1673230352.08,1 Week,Stock Available,Kolkata,Chinese Imports,0.87,0.71,75.14,1,16
2025,1,South,Steel,Crusher,SRB,RFQ,Large Distributor,Other Buyer,Store Item,1319,2,356,8454232.17,3009706651.54,4 Weeks,Stock Available,Bangalore,Timken,0.74,0.05,67.72,1,16
2025,7,North,Steel,Pump,Ball Bearing,Rate Contract,OEM,Other Buyer,Store Item,1185,4,188,5874715.02,1104446423.96,1 Week,Stock-Out,Bangalore,Schaeffler,1.08,0.88,151.39,1,7
2021,6,North,Mining,Crusher,SRB,Rate Contract,OEM,Other Buyer,Store Item,1228,1,328,14319532.57,4696806682.82,4 Weeks,Stock-Out,Bangalore,NRB,0.98,0.65,139.0,2,6
2023,11,East,Cement,Crusher,SRB,RFQ,PSU,Other Buyer,Store Item,1020,2,394,5346031.53,2106336422.11,1 Week,Stock Available,Chennai,SKF,1.11,0.52,74.97,1,18
2025,11,East,Cement,Crusher,SRB,RFQ,Small Dealer,Other Buyer,Store Item,1015,6,197,1405242.89,276832849.94,1 Week,Stock Available,Kolkata,Schaeffler,0.88,0.4,98.12,3,12
2024,6,East,Steel,Rolling Mill,Ball Bearing,RFQ,Large Distributor,Other Buyer,Insurance Spare,1479,1,349,14438146.26,5038913043.06,4 Weeks,Stock Available,Mumbai,SKF,0.71,0.39,61.59,3,10
2020,12,East,Power,Gearbox,SRB,RFQ,PSU,Top 20% Buyer,Stranger,1005,2,199,10938313.93,2176724472.75,4 Weeks,Stock Available,Delhi,Chinese Imports,0.72,0.34,47.44,1,9
2020,6,East,Others,Crusher,Ball Bearing,RFQ,Small Dealer,Other Buyer,Store Item,1297,1,25,5136774.44,128419360.91,4 Weeks,Stock Available,Chennai,Schaeffler,1.1,0.12,121.93,1,13
2023,8,North,Steel,Screen,TRB,RFQ,PSU,Other Buyer,Insurance Spare,1258,1,338,4207703.16,1422203666.69,4 Weeks,Stock Available,Mumbai,NRB,0.91,0.08,90.9,2,19
2025,11,East,Power,Screen,Ball Bearing,RFQ,Small Dealer,Other Buyer,Store Item,1039,1,290,13920402.85,4036916825.94,1 Week,Stock Available,Kolkata,NRB,1.19,0.31,69.02,2,5
2023,11,South,Steel,Screen,Others,Rate Contract,Large Distributor,Other Buyer,Store Item,1275,3,61,4103278.7,250300000.54,1 Week,Stock Available,Delhi,Chinese Imports,1.12,0.67,56.04,2,8
2023,12,West,Mining,Rolling Mill,Others,RFQ,Large Distributor,Other Buyer,Insurance Spare,1518,2,59,8057383.6,475385632.64,1 Week,Stock-Out,Delhi,Schaeffler,0.71,0.29,135.2,2,2
2020,5,West,Mining,Motor,CRB,Rate Contract,PSU,Other Buyer,Store Item,1510,2,6,3224357.47,19346144.82,1 Week,Stock Available,Kolkata,SKF,1.13,0.81,78.0,3,10
2024,10,West,Steel,Crusher,Others,RFQ,Small Dealer,Top 20% Buyer,Store Item,1307,3,308,14928219.4,4597891575.24,1 Week,Stock Available,Chennai,SKF,0.81,0.38,167.03,1,4
2025,10,East,Steel,Screen,SRB,RFQ,OEM,Top 20% Buyer,Insurance Spare,1532,3,26,11542638.01,300108588.36,4 Weeks,Stock Available,Bangalore,SKF,0.94,0.63,66.99,1,10
2022,12,North,Steel,Rolling Mill,SRB,RFQ,OEM,Other Buyer,Insurance Spare,1479,4,145,8514541.4,1234608502.55,1 Week,Stock Available,Bangalore,Timken,0.95,0.43,74.13,1,14
2024,3,East,Power,Motor,CRB,RFQ,Large Distributor,Other Buyer,Insurance Spare,1413,5,93,11187406.9,1040428842.14,4 Weeks,Stock Available,Bangalore,Schaeffler,0.73,0.5,159.24,1,9
2025,11,South,Power,Screen,TRB,Rate Contract,Small Dealer,Other Buyer,Store Item,1522,2,372,13745522.84,5113334498.08,1 Week,Stock Available,Mumbai,Timken,0.76,0.25,120.14,2,14
2021,9,South,Others,Pump,TRB,Rate Contract,OEM,Other Buyer,Store Item,1464,2,303,14446864.39,4377399910.58,1 Week,Stock Available,Kolkata,SKF,0.91,0.51,55.17,2,10
2023,5,East,Power,Gearbox,SRB,RFQ,Small Dealer,Other Buyer,Store Item,1408,7,79,11790291.83,931433054.22,1 Week,Stock-Out,Chennai,Chinese Imports,1.02,0.11,116.92,2,8
2022,8,North,Steel,Crusher,TRB,Rate Contract,Small Dealer,Other Buyer,Store Item,1049,2,78,12735995.56,993407653.86,1 Week,Stock Available,Kolkata,Chinese Imports,0.83,0.39,83.14,2,6
2024,6,North,Paper,Gearbox,Others,Rate Contract,Large Distributor,Other Buyer,Insurance Spare,1044,3,309,5966932.96,1843782283.73,1 Week,Stock Available,Delhi,SKF,0.96,0.45,143.17,2,5
